txn_id,user_id,merchant_id,txn_time,amount,device_type,location_id,txn_type,is_fraud
18836,1623,299,13582,408.63,Web,83,P2M,1
18837,458,306,26265,21.22,Android,54,P2M,0
18838,1603,199,15908,909.06,iOS,51,P2P,0
18839,453,393,5629,608.53,Android,44,P2P,0
18840,1283,36,18870,298.97,Android,54,P2P,1
18841,1958,279,18049,120.01,Android,55,P2P,0
18842,1741,216,10827,161.12,Android,19,P2P,0
18843,1450,74,3986,203.77,Android,61,P2M,0
18844,979,306,40954,1603.19,Android,12,P2P,0
18845,1960,55,1823,524.12,Web,32,P2M,1
18846,178,496,21720,951.26,Android,86,P2P,0
18847,1955,381,20472,494.9,iOS,1,BillPay,0
18848,280,12,610,513.55,iOS,1,P2M,0
18849,344,83,25911,1381.44,Android,24,P2M,0
18850,1041,32,36636,1179.77,iOS,77,P2M,0
18851,296,408,20709,211.32,Android,49,BillPay,0
18852,202,86,11884,786.2,Android,92,P2P,0
18853,962,451,20819,912.02,Android,97,P2P,0
18854,684,232,37713,415.09,iOS,90,BillPay,0
18855,1943,411,21556,56.62,iOS,17,BillPay,0
18856,1798,445,13222,371.41,iOS,25,P2M,1
18857,1218,275,21067,354.91,Android,63,P2P,0
18858,1173,201,11018,938.57,Web,32,BillPay,0
18859,375,51,36599,1326.56,iOS,2,P2P,0
18860,1912,320,2379,403.37,Android,30,P2M,0
18861,35,256,22489,830.13,Android,78,P2P,0
18862,1393,241,12394,823.64,Android,77,P2P,0
18863,29,205,14417,835.65,iOS,37,P2M,1
18864,775,386,27849,646.5,Android,75,P2P,0
18865,221,420,35207,793.71,Android,59,P2P,0
18866,53,477,24290,1618.07,Android,45,P2P,0
18867,1957,384,15115,2039.08,Web,48,P2P,0
18868,791,395,32752,77.03,iOS,73,P2M,0
18869,1377,482,24241,9.46,Android,22,P2P,0
18870,1416,196,38197,585.37,Android,68,P2M,0
18871,76,452,24443,425.93,iOS,95,P2P,0
18872,494,244,36533,479.97,iOS,43,BillPay,0
18873,1712,320,12361,490.74,Android,65,P2M,0
18874,1546,1,24296,1804.47,Android,55,P2P,0
18875,1999,89,8845,809.86,iOS,19,P2M,1
18876,117,282,13747,467.2,Android,64,P2M,0
18877,280,139,17557,485.26,iOS,9,P2P,0
18878,1754,87,1667,1488.9,Android,76,P2P,0
18879,1199,2,31034,195.76,Android,39,P2M,1
18880,746,467,14143,11.89,Android,43,P2M,1
18881,949,349,3321,520.33,Android,34,P2P,0
18882,764,168,41599,2584.58,Web,75,P2P,0
18883,295,119,25057,1347.21,iOS,63,BillPay,0
18884,1018,388,27879,419.93,iOS,48,P2M,0
18885,1475,80,4126,153.99,Android,47,P2P,0
18886,1858,111,19177,675.43,Android,17,P2M,0
18887,1542,165,9299,1694.24,Android,81,P2M,0
18888,1045,382,6185,1010.62,Web,80,P2P,0
18889,1097,445,34388,621.57,Android,44,P2M,0
18890,842,219,29667,1062.05,Android,23,BillPay,0
18891,1060,5,42678,2674.07,Android,40,BillPay,0
18892,1531,399,8457,643.61,Android,12,P2M,0
18893,1923,215,15942,648.37,Android,87,P2M,1
18894,1257,497,2123,521.0,Android,51,P2M,0
18895,1752,195,17894,668.9,Android,83,P2M,0
18896,497,466,36620,806.64,iOS,50,P2P,0
18897,206,491,30604,182.81,iOS,96,P2P,0
18898,426,282,36190,671.52,Android,65,P2M,1
18899,1965,6,8431,10.84,iOS,79,P2M,0
18900,44,379,35775,2223.59,Android,48,P2P,0
18901,1115,300,32338,30.86,Web,24,P2P,0
18902,1953,58,26580,2538.99,Android,61,P2M,0
18903,1852,337,31583,2778.83,Android,54,P2M,0
18904,1494,302,13913,598.57,Android,53,P2P,0
18905,605,102,29565,323.27,Android,49,P2M,1
18906,1491,426,14860,163.61,Android,90,P2M,1
18907,1875,48,32924,141.56,iOS,40,P2P,0
18908,454,370,39110,217.38,Android,24,P2M,1
18909,595,411,29695,517.33,Android,74,BillPay,0
18910,1357,276,7598,1086.63,Web,70,P2P,0
18911,507,454,37529,406.97,Android,66,P2M,0
18912,794,371,32453,1214.99,Android,34,P2M,0
18913,1494,163,10975,665.17,Android,18,P2P,0
18914,21,332,42646,15.57,iOS,88,P2P,0
18915,1252,432,40691,113.06,Android,76,P2P,0
18916,1400,451,20554,679.37,iOS,24,P2P,0
18917,1154,496,31444,140.59,Web,72,P2P,0
18918,1711,196,28434,749.83,Android,1,P2P,0
18919,620,377,18798,471.43,Android,45,BillPay,0
18920,414,436,11441,937.16,iOS,25,P2P,0
18921,1819,365,2155,275.61,Android,10,P2P,0
18922,1095,324,20141,1379.09,Android,41,P2M,0
18923,1428,132,32860,393.98,Android,7,P2M,0
18924,1586,423,12468,1274.25,Android,51,P2P,0
18925,1631,405,34911,15.65,iOS,93,P2P,0
18926,1815,492,24807,399.49,iOS,26,P2P,0
18927,1421,66,17986,198.96,iOS,99,P2M,0
18928,337,400,35719,469.13,Android,32,BillPay,0
18929,1668,391,10258,2347.11,iOS,50,P2M,0
18930,1529,83,1310,138.49,Web,40,P2P,0
18931,910,491,40735,73.69,Android,96,P2P,0
18932,276,481,30926,48.22,Android,33,P2P,0
18933,892,265,6246,105.33,Android,82,P2M,0
18934,13,229,16542,51.17,Web,86,P2P,0
18935,1027,273,20162,923.48,Android,15,P2M,1
18936,978,219,16761,99.91,Android,23,P2M,0
18937,1248,225,19679,175.96,Android,13,P2P,0
18938,974,113,8905,829.71,Android,22,P2P,0
18939,175,140,12379,472.7,Android,86,P2M,0
18940,1923,185,13421,44.97,Android,64,P2M,0
18941,1409,173,28647,2823.43,Android,93,P2M,0
18942,1626,376,10974,732.89,iOS,3,P2M,0
18943,1944,11,2500,761.1,iOS,19,P2M,0
18944,241,397,8113,1531.59,Web,49,BillPay,1
18945,547,159,27580,1918.34,Android,51,P2M,0
18946,14,205,30760,47.03,iOS,39,P2P,0
18947,1219,230,32023,56.64,iOS,70,P2P,0
18948,1421,26,11805,1198.86,Android,14,P2P,0
18949,1455,319,42489,952.15,Android,28,P2P,0
18950,1330,159,7731,195.51,Android,31,P2M,0
18951,1358,278,33713,309.97,Android,57,P2P,0
18952,725,390,28216,755.42,iOS,45,P2P,0
18953,1434,148,41661,1244.68,Android,90,P2M,0
18954,3,469,29774,739.37,Web,6,P2M,0
18955,691,266,35252,1256.05,Android,42,P2P,0
18956,1576,83,40396,207.66,iOS,3,P2M,1
18957,1476,419,11460,321.71,iOS,9,P2P,0
18958,1700,26,11294,85.73,iOS,3,BillPay,0
18959,1843,71,10059,3349.93,Android,81,BillPay,1
18960,747,37,31856,1324.34,Android,27,P2M,0
18961,769,392,7817,1006.43,Web,51,P2M,0
18962,872,133,28381,173.34,iOS,14,P2M,0
18963,495,428,3033,959.68,iOS,49,P2P,0
18964,417,484,12971,1586.8,Android,4,BillPay,0
18965,1415,126,389,1330.06,Android,48,P2M,0
18966,1397,115,30995,1124.17,Android,72,P2M,0
18967,628,92,9435,391.72,Web,11,P2M,0
18968,1076,242,19731,1165.25,iOS,61,P2P,0
18969,1400,451,11,530.21,Web,86,P2M,1
18970,1419,487,9708,414.72,iOS,52,P2M,0
18971,1947,200,18004,2676.97,Android,33,P2P,0
18972,1021,207,26333,126.89,Android,44,BillPay,0
18973,142,117,22537,1600.32,Android,32,P2P,0
18974,1110,219,24836,311.0,iOS,88,BillPay,0
18975,1488,305,8511,581.22,Android,2,P2P,0
18976,46,243,12473,360.71,iOS,95,P2M,0
18977,844,292,10468,559.65,iOS,7,P2P,0
18978,1009,464,34695,1364.77,iOS,51,P2M,0
18979,1262,282,2832,161.71,iOS,85,P2M,1
18980,10,301,23362,1124.52,iOS,62,BillPay,0
18981,664,317,20500,472.31,Android,12,P2P,0
18982,573,172,15,2186.08,Android,67,BillPay,0
18983,1554,388,10719,633.47,Android,80,P2P,0
18984,1622,76,3866,33.8,Web,22,P2M,0
18985,649,209,15986,1928.19,Android,75,P2P,0
18986,913,314,28677,2066.82,Android,39,P2P,0
18987,1766,105,2345,158.68,Android,14,P2P,0
18988,640,492,25516,2879.59,Android,77,P2M,0
18989,616,26,8450,472.18,Android,16,P2M,0
18990,698,351,15349,1966.64,iOS,92,P2P,0
18991,909,79,1063,362.14,Android,71,BillPay,0
18992,178,482,16659,18.36,Android,18,P2P,0
18993,869,128,35334,1267.88,iOS,79,P2M,1
18994,1030,413,21306,1735.92,Android,82,P2P,0
18995,853,137,34698,142.16,Android,47,P2P,0
18996,307,334,14940,645.91,iOS,75,P2M,0
18997,548,36,3582,1424.93,Android,75,P2P,0
18998,327,388,1331,495.24,Android,51,P2P,0
18999,1380,59,8066,1242.32,Android,39,P2P,0
19000,1817,230,26132,813.1,Android,17,P2P,0
19001,395,421,13236,1020.46,iOS,60,P2M,0
19002,300,124,479,2008.83,Android,6,P2P,0
19003,1550,88,20893,431.41,iOS,46,P2P,0
19004,749,337,3046,1179.14,Android,69,P2M,0
19005,285,141,28170,997.74,Android,33,P2M,0
19006,330,404,1488,462.41,Android,85,P2P,0
19007,50,273,13720,383.94,Android,55,P2M,0
19008,773,51,27400,1705.29,Android,73,P2P,0
19009,1992,475,18476,183.27,Web,33,BillPay,0
19010,1646,55,30492,306.78,Android,69,P2M,0
19011,1733,417,29966,2934.7,Android,20,P2P,0
19012,378,405,28946,259.88,iOS,23,P2M,0
19013,1788,337,26510,1647.56,iOS,37,P2P,0
19014,1624,150,30199,371.44,iOS,98,P2P,0
19015,1000,153,24039,640.95,Android,80,P2M,0
19016,1849,451,41103,406.45,iOS,46,P2M,0
19017,1562,219,19188,200.11,Android,27,BillPay,0
19018,774,219,42846,939.81,iOS,63,P2P,0
19019,1168,366,7990,2719.6,Android,4,P2P,0
19020,1084,396,27170,1786.53,iOS,58,P2P,0
19021,868,399,8975,3374.66,Android,15,P2P,0
19022,1804,486,4273,939.86,Android,84,P2M,0
19023,1099,468,27405,28.07,iOS,58,BillPay,0
19024,3,342,6461,646.07,Android,51,P2M,0
19025,1599,258,40326,779.38,Android,60,P2M,1
19026,748,388,28094,102.4,iOS,69,P2M,0
19027,1472,45,8732,1410.2,Android,80,P2M,0
19028,1982,269,7375,1047.71,iOS,34,P2M,0
19029,1765,311,13660,475.99,iOS,78,P2M,0
19030,1926,160,24273,276.24,iOS,91,P2M,0
19031,275,278,412,200.62,Android,66,P2M,1
19032,1554,345,26359,2669.38,Web,29,P2P,0
19033,1616,475,38145,1295.9,Web,5,P2P,0
19034,215,55,29163,945.73,Android,92,P2P,0
19035,1707,145,42687,2371.08,iOS,2,P2P,0
19036,1509,454,5727,182.03,iOS,98,P2P,0
19037,329,235,15907,1559.34,Android,3,P2M,1
19038,255,179,13288,700.59,Android,41,P2P,0
19039,1411,208,34195,2163.04,Android,22,P2M,0
19040,126,136,19894,864.48,iOS,62,P2M,0
19041,767,445,34405,1082.39,Android,48,P2P,0
19042,1608,353,24755,201.09,Android,90,BillPay,0
19043,1574,394,19780,338.49,Android,5,P2M,0
19044,1348,482,4677,287.98,Android,4,P2M,0
19045,1228,275,7122,947.72,iOS,33,P2P,0
19046,1196,384,1294,423.7,Android,81,P2P,0
19047,1759,398,42542,1572.76,Android,50,P2P,0
19048,217,323,40555,191.2,Android,8,BillPay,1
19049,1269,183,8555,1270.41,iOS,48,P2M,0
19050,1360,61,2116,1342.36,Android,13,BillPay,0
19051,1727,440,10547,790.83,Android,26,P2M,0
19052,1322,63,12710,128.43,iOS,51,P2M,0
19053,832,361,2561,316.47,iOS,35,P2P,0
19054,182,215,27692,405.65,Web,47,BillPay,0
19055,334,360,38807,501.06,Android,64,P2P,0
19056,511,139,40168,1067.77,iOS,27,P2P,0
19057,383,431,40636,330.44,Web,46,P2P,0
19058,1741,134,31086,14.71,iOS,34,P2P,0
19059,1897,34,30555,1608.4,Web,63,P2M,0
19060,1223,193,35310,452.97,Android,94,P2M,0
19061,332,355,39488,266.02,Web,91,P2M,1
19062,1189,473,17267,1368.23,iOS,43,P2M,0
19063,1266,320,1172,1688.55,Android,89,P2P,0
19064,900,477,39806,1050.55,iOS,93,P2P,0
19065,642,87,21979,349.96,iOS,24,P2P,0
19066,1251,210,14685,210.22,iOS,17,P2M,1
19067,634,462,28544,998.06,iOS,44,P2M,1
19068,1580,81,26738,47.34,iOS,66,P2P,0
19069,451,322,26670,396.82,Android,61,P2M,0
19070,196,415,24688,1137.72,Android,40,P2P,0
19071,1894,339,6542,703.72,Android,80,P2P,0
19072,1228,480,25367,1058.96,Android,3,BillPay,0
19073,458,190,26939,680.62,iOS,23,BillPay,0
19074,830,438,15765,219.22,Android,7,P2P,0
19075,257,348,143,528.1,Android,88,P2P,0
19076,1553,233,5801,1186.46,Android,56,P2M,0
19077,1296,392,27151,209.5,Android,72,P2M,1
19078,9,426,21636,2637.92,iOS,62,P2M,0
19079,761,169,20869,181.38,Android,85,P2P,0
19080,949,443,7337,11.45,iOS,81,P2P,0
19081,1225,251,24535,1204.32,iOS,27,P2P,0
19082,1083,168,32285,2109.36,Android,43,P2P,0
19083,887,231,42980,226.57,Android,76,P2P,0
19084,393,150,8116,134.79,iOS,89,BillPay,0
19085,1676,152,20114,202.81,iOS,54,P2P,0
19086,1143,38,13998,790.8,iOS,39,P2M,0
19087,1577,386,30279,692.14,Android,95,P2P,0
19088,399,381,41834,776.91,iOS,42,P2M,0
19089,1858,297,32981,6.21,iOS,30,P2M,0
19090,331,489,29789,136.62,iOS,42,P2M,0
19091,1291,275,14905,222.97,Android,49,P2M,0
19092,1544,105,30938,955.44,Android,86,P2M,0
19093,1719,386,12300,750.72,iOS,15,P2P,0
19094,480,348,18202,782.32,Web,87,P2M,0
19095,134,352,3494,676.51,Android,98,P2M,0
19096,1717,62,485,1091.67,iOS,43,P2P,0
19097,916,467,40312,2273.65,Android,35,P2M,0
19098,935,16,19399,895.62,Web,84,P2P,1
19099,355,350,36247,1093.08,iOS,42,P2P,0
19100,584,150,6929,749.57,Android,93,P2M,1
19101,1522,142,28603,1278.15,Android,92,P2P,0
19102,625,116,4937,2291.56,Android,73,P2P,0
19103,1131,312,33431,743.31,Android,32,P2M,0
19104,290,65,39084,159.74,Android,72,P2M,0
19105,825,429,13074,1176.67,iOS,48,P2M,1
19106,629,310,236,841.76,Web,77,BillPay,0
19107,1019,194,23070,2169.7,Android,98,P2P,1
19108,632,342,11476,254.11,Android,25,P2P,0
19109,1171,430,19727,2806.22,Android,75,P2P,0
19110,327,161,39318,642.06,iOS,24,P2P,0
19111,1439,463,18339,2659.34,Android,68,P2P,0
19112,210,306,22539,1226.13,Android,35,P2M,0
19113,1320,361,228,1607.69,Android,36,P2M,0
19114,1422,278,21444,313.06,iOS,66,P2P,0
19115,1127,296,27988,198.19,iOS,94,P2M,0
19116,636,39,23199,782.71,iOS,40,P2M,0
19117,1781,361,16092,375.15,Android,70,P2M,1
19118,1532,169,35654,3408.98,Android,7,P2M,1
19119,1915,459,12451,547.35,Android,52,P2M,1
19120,868,68,13991,93.65,iOS,77,P2P,0
19121,1233,7,12669,552.6,Android,43,P2M,0
19122,1957,85,6874,612.72,Android,84,P2P,0
19123,428,199,29253,3.79,Android,5,P2P,0
19124,393,132,23989,225.35,Android,24,P2M,0
19125,826,76,19203,1.07,Android,42,P2M,0
19126,916,250,2989,658.61,iOS,34,P2P,1
19127,1133,347,42046,276.4,Web,87,P2P,0
19128,1913,443,7138,152.16,iOS,73,P2P,0
19129,348,209,34761,1459.01,Android,26,P2P,0
19130,50,84,28917,24.38,Android,90,P2P,1
19131,916,223,35813,941.37,iOS,82,P2P,0
19132,1129,253,6193,680.78,Android,36,BillPay,0
19133,1444,410,16157,1181.16,Android,17,BillPay,0
19134,1397,31,18376,113.49,Android,69,P2M,0
19135,1051,355,19983,1641.96,Android,6,P2M,1
19136,968,201,34073,310.45,Android,34,P2M,1
19137,800,453,22747,6.87,iOS,53,P2M,1
19138,1793,52,31626,855.27,Android,95,P2M,0
19139,1297,368,38235,1569.19,Android,37,BillPay,0
19140,1017,72,4459,349.18,Android,20,P2P,0
19141,649,21,5087,599.9,Android,58,P2M,0
19142,1364,16,14898,425.28,Android,76,P2P,0
19143,301,435,41001,34.71,Android,59,BillPay,0
19144,1504,16,14758,1119.11,Android,11,P2M,1
19145,1858,402,15121,2270.6,Android,94,BillPay,0
19146,1568,175,17666,435.89,iOS,40,P2P,0
19147,1581,312,31999,124.8,iOS,78,P2M,0
19148,1289,412,38877,562.68,Android,56,BillPay,0
19149,1566,338,34888,1881.04,Web,21,P2P,0
19150,1620,78,27258,744.76,Android,87,P2M,0
19151,166,440,13893,190.97,Android,69,P2P,0
19152,316,240,20880,644.53,Android,46,P2P,0
19153,1,37,31712,316.65,Web,67,P2M,1
19154,1020,232,29943,19.07,iOS,32,P2M,0
19155,1785,400,5306,1959.41,iOS,92,P2P,0
19156,1285,213,28300,1265.67,Android,4,P2P,0
19157,63,193,24107,2062.42,Android,26,P2P,0
19158,483,60,38646,918.57,Android,31,P2M,0
19159,1700,189,10709,477.89,Android,74,P2M,0
19160,1345,267,32481,543.69,Android,76,P2M,0
19161,1870,126,14914,183.15,iOS,61,P2M,0
19162,1225,203,31175,390.6,Android,17,P2P,0
19163,222,322,28412,143.16,Android,53,P2M,0
19164,152,382,16151,513.15,Android,46,P2P,0
19165,644,32,5009,830.58,Android,8,P2P,0
19166,626,403,20246,237.21,Android,75,BillPay,0
19167,1486,312,1345,2302.61,Android,72,P2M,0
19168,217,261,10628,832.68,iOS,30,P2P,0
19169,196,387,39900,198.68,Android,83,P2M,0
19170,1817,412,21026,146.18,iOS,18,P2M,1
19171,1226,346,29289,149.04,Android,57,P2P,0
19172,995,471,29432,2915.3,Android,8,P2P,0
19173,1015,94,19607,216.0,Web,80,P2P,0
19174,647,328,19860,147.5,iOS,26,P2P,0
19175,1258,100,5097,143.29,Android,21,P2P,0
19176,1165,285,27114,337.64,Android,48,P2M,0
19177,708,461,13473,764.27,Android,51,P2M,0
19178,1522,315,42395,65.9,Android,62,P2P,0
19179,1579,25,24831,138.94,iOS,71,P2M,1
19180,1081,406,22106,2998.99,Android,43,P2M,0
19181,1956,494,10609,769.43,Android,2,P2M,0
19182,1528,353,4746,120.36,Android,21,P2P,0
19183,1166,357,30384,638.98,Web,62,P2P,0
19184,722,117,16459,220.54,Android,4,P2P,0
19185,1608,199,31288,2908.01,iOS,53,P2P,0
19186,1760,279,36379,393.88,iOS,26,P2P,0
19187,1563,70,8001,122.87,Android,85,P2P,0
19188,640,335,36160,759.39,Android,11,P2P,1
19189,106,79,10184,118.16,Android,49,P2P,0
19190,165,424,12949,583.97,iOS,76,P2M,0
19191,215,354,37879,1529.69,iOS,42,P2M,0
19192,1095,14,6119,339.39,Android,76,BillPay,0
19193,1740,29,35162,519.28,iOS,28,P2P,0
19194,1689,144,34184,91.72,Android,40,P2P,0
19195,1603,477,7843,831.54,Android,47,P2P,0
19196,90,343,26805,95.13,Android,50,P2M,0
19197,1796,10,8431,316.77,Web,45,P2P,0
19198,874,47,18161,1472.0,iOS,14,P2P,0
19199,1252,260,39082,129.94,Web,84,P2M,1
19200,1103,12,38532,1466.92,Android,29,P2P,0
19201,608,298,28836,796.64,Android,40,P2P,0
19202,349,226,36926,121.63,Android,74,P2M,0
19203,1866,260,4146,147.61,Android,53,BillPay,0
19204,894,84,19015,870.64,Android,27,P2M,1
19205,246,348,30762,1045.01,Web,97,P2P,0
19206,272,348,5440,853.07,Android,54,P2P,0
19207,403,6,19773,1001.56,Android,40,P2M,1
19208,1693,398,12268,359.01,Android,81,P2P,0
19209,1140,247,25790,1.15,iOS,64,P2P,0
19210,1459,35,19945,602.15,Android,43,P2P,0
19211,1554,175,21925,722.14,Web,59,P2P,1
19212,1466,442,7658,930.92,iOS,26,P2M,0
19213,1196,65,25191,210.46,Android,58,P2P,0
19214,1040,147,37426,149.29,Android,8,P2M,0
19215,961,57,7421,1419.0,iOS,70,P2P,0
19216,1776,193,9322,1472.58,Android,60,P2P,0
19217,898,13,22014,3512.73,iOS,50,P2P,1
19218,1080,392,5355,332.12,Android,96,P2M,0
19219,1615,18,9713,48.67,Android,70,P2P,0
19220,1127,246,40780,516.83,Android,92,P2M,0
19221,284,163,20835,522.75,Android,82,P2P,0
19222,1729,343,35432,29.77,Android,38,BillPay,0
19223,517,114,37630,684.65,iOS,6,BillPay,1
19224,618,282,24879,241.77,Web,74,P2M,1
19225,1302,233,10086,101.47,Android,13,BillPay,1
19226,1909,166,34283,742.88,iOS,78,P2P,0
19227,612,468,583,265.41,Android,97,P2P,0
19228,750,322,31860,659.65,Android,32,P2M,0
19229,1293,26,26622,12.26,Android,81,P2P,0
19230,1857,126,40676,364.84,Android,81,P2P,0
19231,400,313,30173,1604.5,Android,37,P2P,0
19232,1527,484,16255,840.13,iOS,1,BillPay,0
19233,86,281,4459,1617.0,Android,1,P2P,0
19234,320,286,21949,1079.12,Android,55,P2P,0
19235,1056,466,1968,1017.56,Android,24,P2P,0
19236,336,391,35299,1632.32,Android,84,P2M,0
19237,51,283,29621,15.79,Android,11,P2M,0
19238,1103,139,39157,435.78,Android,89,P2P,1
19239,1722,101,8955,2583.42,Android,26,BillPay,0
19240,174,392,27254,156.0,Android,99,P2P,0
19241,1972,11,28387,848.42,Android,28,P2P,0
19242,1642,382,31084,1249.25,iOS,82,P2M,0
19243,501,216,901,2169.7,iOS,10,P2M,0
19244,1599,30,30905,1643.32,Web,53,P2P,1
19245,76,94,26094,903.05,Web,48,P2P,0
19246,316,116,38733,993.51,Android,26,P2P,0
19247,1857,271,36024,336.1,Android,57,P2M,0
19248,1397,440,38274,202.82,iOS,82,P2M,0
19249,1105,291,30999,2548.02,iOS,98,P2M,0
19250,1897,39,1693,2969.42,Android,85,P2P,0
19251,1664,24,34897,442.16,Android,64,P2M,0
19252,1719,264,36779,423.22,Web,41,P2M,0
19253,1779,43,1365,480.77,Android,41,P2M,0
19254,697,170,8387,495.05,Android,36,P2P,0
19255,1010,340,6203,1476.97,iOS,92,P2P,0
19256,732,169,32918,450.67,Android,44,P2M,0
19257,1095,303,5180,1712.04,iOS,81,P2P,0
19258,969,26,30342,950.44,Android,73,P2P,1
19259,854,180,33098,2690.92,Android,43,BillPay,0
19260,666,472,27686,898.06,Android,23,BillPay,0
19261,1781,150,7400,425.06,Web,89,BillPay,0
19262,652,133,27817,2000.63,Android,43,P2M,0
19263,1095,143,10587,208.88,Web,90,P2P,1
19264,46,164,34812,2680.91,iOS,22,P2M,1
19265,1071,101,38413,35.52,iOS,18,P2P,0
19266,1615,63,22938,819.41,Android,63,P2M,0
19267,1446,93,19983,14.73,Android,65,P2M,0
19268,149,207,23425,182.5,iOS,14,P2P,0
19269,910,475,5010,498.86,Android,93,P2M,0
19270,1154,433,7848,137.84,Android,51,P2P,0
19271,456,311,22029,3595.18,iOS,79,BillPay,1
19272,1663,72,16190,1186.29,Android,47,P2P,0
19273,877,60,32026,1522.27,iOS,15,P2M,0
19274,1655,441,17959,3093.27,Android,17,P2P,1
19275,966,29,39491,898.57,Android,81,P2P,0
19276,869,19,5754,248.05,iOS,91,P2M,0
19277,1529,479,2213,1131.6,iOS,60,P2M,1
19278,929,73,9855,702.25,Android,95,P2P,0
19279,1024,394,8555,249.03,iOS,16,P2P,0
19280,1001,357,5544,366.19,Android,65,P2P,0
19281,774,394,21137,748.93,iOS,15,P2P,0
19282,244,246,36400,402.62,Android,70,P2P,0
19283,474,481,5588,214.44,iOS,32,P2M,0
19284,382,473,39426,449.59,Android,37,P2P,0
19285,1127,313,25850,212.84,iOS,80,BillPay,0
19286,489,438,9637,1664.26,Android,6,P2P,0
19287,1061,440,4827,947.53,Android,11,P2M,0
19288,1678,324,27533,377.97,Web,75,BillPay,0
19289,1573,453,38906,2326.78,Android,25,P2P,1
19290,1544,87,11648,394.06,Android,75,P2M,1
19291,1767,359,38747,683.53,Android,83,P2P,0
19292,1357,183,15738,573.74,Android,65,P2M,0
19293,397,197,13539,104.01,iOS,74,P2M,0
19294,296,244,10357,441.03,Android,6,BillPay,0
19295,107,328,25585,64.57,Android,31,BillPay,0
19296,860,465,15594,149.6,iOS,16,BillPay,0
19297,954,385,38055,1239.16,Android,69,P2P,0
19298,530,118,41655,288.39,Android,45,P2P,0
19299,1849,498,4617,74.53,Android,11,P2M,1
19300,1107,396,42342,1015.4,Android,5,P2M,0
19301,934,419,10687,1297.19,Android,12,P2P,0
19302,288,372,6796,690.35,Android,78,BillPay,0
19303,706,462,39801,1977.86,iOS,10,BillPay,0
19304,1485,496,6747,1514.73,Android,3,P2M,0
19305,215,82,7936,643.64,iOS,84,P2P,0
19306,1305,458,32293,1068.51,Android,14,P2M,0
19307,732,247,17142,319.48,Android,90,P2P,0
19308,1978,463,34047,809.11,Android,51,P2M,0
19309,1483,234,12696,3015.31,Android,25,P2P,0
19310,1825,417,13097,1287.04,iOS,19,P2P,0
19311,344,467,6228,375.41,iOS,80,P2M,0
19312,194,482,28149,2154.91,Android,60,P2P,0
19313,158,365,14141,1395.0,iOS,53,P2P,0
19314,465,153,20354,30.35,Android,54,P2P,0
19315,104,272,1526,1096.35,iOS,70,P2P,0
19316,34,392,32958,2997.18,Web,70,P2M,0
19317,1126,35,1873,305.84,iOS,33,P2M,0
19318,639,213,7958,257.64,iOS,74,P2P,0
19319,1750,211,11207,817.47,iOS,27,P2P,0
19320,325,430,7368,93.34,Android,86,P2M,0
19321,1968,139,7489,899.08,iOS,17,P2M,0
19322,1832,189,40636,205.55,Android,93,P2P,0
19323,691,300,24833,480.5,iOS,66,P2P,0
19324,592,395,8346,1780.28,Android,24,P2P,0
19325,141,252,38374,1274.8,Android,24,BillPay,0
19326,474,395,20286,91.42,Android,34,P2P,0
19327,1055,150,39428,1146.32,Android,28,P2M,1
19328,884,341,18796,424.43,Android,15,P2P,0
19329,1959,219,40726,4153.97,iOS,54,P2M,0
19330,63,82,3160,285.04,Android,84,P2M,0
19331,1584,190,28181,508.81,iOS,89,BillPay,0
19332,1111,234,3371,333.84,Android,71,P2P,0
19333,304,176,42020,705.88,Android,90,P2P,0
19334,1085,232,36119,247.26,Android,61,P2M,0
19335,396,358,33228,1950.24,Android,7,P2M,0
19336,334,478,2117,767.75,Android,48,P2P,0
19337,1976,63,6356,2287.7,Android,36,P2P,0
19338,786,435,34374,912.84,Android,40,P2M,0
19339,411,429,32839,164.47,iOS,42,P2P,0
19340,284,495,30899,12.43,iOS,53,P2P,0
19341,466,237,6351,418.83,iOS,22,P2M,1
19342,80,33,12464,4030.06,Web,76,P2M,0
19343,1716,213,706,1675.99,Android,93,P2M,0
19344,784,60,15660,1500.82,iOS,86,P2M,0
19345,1101,379,18312,672.73,iOS,50,P2P,0
19346,1978,2,2798,79.71,Web,35,BillPay,1
19347,733,397,25753,12.23,iOS,26,P2P,0
19348,1929,450,41113,1459.21,Android,9,P2P,0
19349,1818,57,29722,156.22,iOS,72,P2P,0
19350,1564,427,21455,63.84,Android,65,BillPay,0
19351,1385,301,3311,989.63,Android,92,P2P,0
19352,77,287,29362,0.94,Android,84,BillPay,0
19353,509,138,41196,1080.18,iOS,46,P2P,0
19354,1188,279,26761,170.88,Android,27,P2M,0
19355,1033,214,12917,310.17,Android,79,P2P,0
19356,1199,239,41577,150.7,Android,2,P2M,0
19357,462,285,17955,1201.0,Android,55,P2M,0
19358,1331,481,30311,530.52,iOS,54,P2M,1
19359,1612,31,18821,145.05,Android,14,BillPay,0
19360,245,206,23915,31.43,Android,45,P2P,0
19361,122,458,38620,3456.57,Android,41,P2M,0
19362,185,274,33368,1002.44,Android,75,P2P,0
19363,32,11,9170,911.43,Android,2,P2P,0
19364,998,359,8706,559.02,Android,6,P2P,0
19365,1987,47,17193,456.72,Android,91,P2P,0
19366,762,3,35253,1271.57,Android,8,BillPay,0
